Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,Gears,Ground_Clearance,Odometer,Speedometer,Seating_Capacity,Transmission,ABS_(Anti-lock_Braking_System),EBD_(Electronic_Brake-force_Distribution),Number_of_Airbags
Hyundai,Creta,1.6 Vtvt Sx Dual Tone,"Rs. 12,87,041",1591 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Automatic,Yes,Yes,2
Hyundai,Creta,1.4 Crdi S,"Rs. 11,97,919",1396 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,2
Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,2
Hyundai,Creta,1.6 Crdi Sx (O),"Rs. 15,43,564",1582 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,6
Hyundai,Creta,1.6 Crdi Sx At,"Rs. 15,27,395",1582 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Automatic,Yes,Yes,2
Hyundai,Creta,1.6 Crdi Sx Dual Tone,"Rs. 14,21,208",1582 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,2
Hyundai,Creta,1.6 Crdi S At,"Rs. 13,36,033",1582 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Automatic,Yes,Yes,2
Hyundai,Creta,1.6 Vtvt Sx (O) Executive,"Rs. 14,22,937",1591 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,6
Hyundai,Creta,1.6 Crdi Sx (O) Executive,"Rs. 15,72,064",1582 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,6
Hyundai,Creta,1.4 Crdi Ex,"Rs. 11,07,167",1396 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,2
Hyundai,Creta,1.6 Vtvt Ex,"Rs. 10,92,192",1591 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,2
Hyundai,Creta,Sports Edition Petrol,"Rs. 12,79,983",1591 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,2
Hyundai,Creta,Sports Edition Diesel,"Rs. 14,14,247",1582 cc,4,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1665 mm,4270 mm,1780 mm,SUV,5,6,190 mm,Digital,Analog,5,Manual,Yes,Yes,2
Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,3,4,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,SUV,5,6,205 mm,,Analog,5,Manual,Yes,Yes,2
Tata,Harrier,Revotorq Xm,"Rs. 14,71,368",1956 cc,3,4,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,SUV,5,6,205 mm,Yes,Analog,5,Manual,Yes,Yes,2
Tata,Harrier,Revotorq Xt,"Rs. 15,91,368",1956 cc,3,4,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,5,6,205 mm,Digital,Analog,5,Manual,Yes,Yes,2
Tata,Harrier,Revotorq Xz,"Rs. 17,21,368",1956 cc,3,4,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,5,6,205 mm,Digital,Analog,5,Manual,Yes,Yes,2
Tata,Harrier,Revotorq Xz Dual Tone,"Rs. 17,32,231",1956 cc,3,4,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,5,6,205 mm,Digital,Analog,5,Manual,Yes,Yes,2
Tata,Harrier,Revotorq Dark Edition,"Rs. 17,30,755",1956 cc,3,4,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,5,6,205 mm,Digital,Analog,5,Manual,Yes,Yes,2
Isuzu,Dmax V-Cross,Standard,"Rs. 16,54,783",2499 cc,4,4,AWD (All Wheel Drive),BS IV,,Diesel,1840 mm,5295 mm,1860 mm,Pick-up,4,5,,Digital,Analog,5,Manual,Yes,Yes,2
Isuzu,Dmax V-Cross,High Z,"Rs. 18,06,813",2499 cc,4,4,AWD (All Wheel Drive),BS IV,,Diesel,1840 mm,5295 mm,1860 mm,Pick-up,4,5,,Digital,Analog,5,Manual,Yes,Yes,2
Isuzu,Dmax V-Cross,Z Prestige,"Rs. 19,99,000",1898 cc,4,4,AWD (All Wheel Drive),BS IV,,Diesel,1855 mm,5295 mm,1860 mm,Pick-up,4,6,225 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Mitsubishi,Outlander,2.4L Outlander,"Rs. 26,93,000",2360 cc,4,4,AWD (All Wheel Drive),,60 litres,Petrol,1710 mm,4695 mm,1810 mm,SUV,5,6,190 mm,Yes,Yes,7,Automatic,Yes,Yes,7
Mercedes-Benz,Mercedes-Benz Gla-Class,200 Sport,"Rs. 34,38,000",1991 cc,4,4,4WD,BS IV,50 litres,Petrol,1494 mm,4424 mm,1804 mm,SUV,5,7,183 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Mercedes-Benz,Mercedes-Benz Gla-Class,200 D Style,"Rs. 32,33,000",2143 cc,4,4,4WD,BS IV,70 litres,Diesel,1494 mm,4424 mm,1804 mm,SUV,5,7,183 mm,Digital,Yes,5,Automatic,Yes,Yes,6
Mercedes-Benz,Mercedes-Benz Gla-Class,200 D Sport,"Rs. 35,64,000",2143 cc,4,4,4WD,BS IV,70 litres,Diesel,1494 mm,4424 mm,1804 mm,SUV,5,7,183 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Mercedes-Benz,Mercedes-Benz Gla-Class,45 Amg 4Matic,"Rs. 77,84,944",1991 cc,4,4,4WD,BS IV,50 litres,Petrol,1479 mm,4445 mm,1804 mm,SUV,5,7,183 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Mercedes-Benz,Mercedes-Benz Gla-Class,220 D 4Matic,"Rs. 38,64,000",2143 cc,4,4,4WD,BS IV,70 litres,Diesel,1494 mm,4424 mm,1804 mm,SUV,5,7,183 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Mercedes-Benz,Mercedes-Benz Gla-Class,45 Aero Edition,"Rs. 80,67,000",1991 cc,4,4,4WD,BS IV,50 litres,Petrol,1479 mm,4445 mm,1804 mm,SUV,5,7,183 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Honda,Accord Hybrid,2.0 At,"Rs. 43,21,237",1993 cc,4,4,FWD (Front Wheel Drive),BS IV,60 litres,Hybrid,1464 mm,4933 mm,1849 mm,Sedan,4,5,155 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,4,4,RWD (Rear Wheel Drive),BS IV,70 litres,Diesel,1464 mm,4907 mm,1860 mm,Sedan,4,8,158 mm,Digital,Analog,5,Automatic,Yes,Yes,8
Bmw,5-Series,530D M Sport,"Rs. 66,80,000",2993 cc,6,4,RWD (Rear Wheel Drive),BS IV,70 litres,Diesel,1464 mm,4907 mm,1860 mm,Sedan,4,8,158 mm,Digital,Analog,5,Automatic,Yes,Yes,8
Bmw,5-Series,530I M Sport,"Rs. 59,80,000",1998 cc,6,4,RWD (Rear Wheel Drive),BS IV,70 litres,Petrol,1464 mm,4907 mm,1860 mm,Sedan,4,8,158 mm,Digital,Analog,5,Automatic,Yes,Yes,8
Bmw,6-Series,630D Gt Luxury Line,"Rs. 68,90,000",2993 cc,6,4,AWD (All Wheel Drive),BS IV,88 litres,Diesel,1481 mm,5219 mm,2142 mm,Sedan,4,8,152 mm,Digital,Analog,4,Automatic,Yes,Yes,6
Bmw,6-Series,630D Gt M Sport,"Rs. 74,50,000",2993 cc,6,4,AWD (All Wheel Drive),BS IV,88 litres,Diesel,1481 mm,5219 mm,2142 mm,Sedan,4,8,152 mm,Digital,Analog,4,Automatic,Yes,Yes,6
Bmw,6-Series,630I Gt Luxury Line,"Rs. 64,40,000",4395 cc,8,4,RWD (Rear Wheel Drive),BS IV,70 litres,Petrol,1369 mm,4894 mm,1894 mm,Coupe,2,8,124 mm,,,4,Automatic,,,6
Bmw,6-Series,620D Gt Luxury Line,"Rs. 64,40,000",1995 cc,4,4,RWD (Rear Wheel Drive),BS IV,66 litres,Diesel,1538 mm,5091 mm,1902 mm,Sedan,4,8,138 mm,Digital,Analog,4,Automatic,Yes,Yes,8
Porsche,Macan,S,"Rs. 85,03,000",2995 cc,6,4,AWD (All Wheel Drive),BS IV,65 litres,Petrol,1624 mm,4696 mm,1923 mm,SUV,5,7,190 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Porsche,Macan,Base,"Rs. 69,98,000",1984 cc,6,4,AWD (All Wheel Drive),BS 6,65 litres,Petrol,1624 mm,4696 mm,1923 mm,SUV,5,7,190 mm,Digital,Analog,5,Automatic,Yes,Yes,8
Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,,AWD (All Wheel Drive),,,Petrol,1308 mm,4470 mm,1923 mm,Convertible,4,8,,,,,Automatic,,,
Jaguar,F-Type,5.0 Coupe R,"Rs. 2,21,55,390",5000 cc,6,4,RWD (Rear Wheel Drive),BS IV,72 litres,Petrol,1308 mm,4470 mm,2042 mm,Coupe,2,8,,,,2,Automatic,,,2
Jaguar,F-Type,Svr Coupe,"Rs. 2,65,01,830",5000 cc,8,4,AWD (All Wheel Drive),BS IV,70 litres,Petrol,1311 mm,4475 mm,2042 mm,Coupe,2,8,,Yes,Analog,2,Automatic,Yes,Yes,6
Jaguar,F-Type,Svr Convertible,"Rs. 2,80,04,965",5000 cc,8,4,AWD (All Wheel Drive),BS IV,70 litres,Petrol,1311 mm,4475 mm,2042 mm,Convertible,2,8,,,Analog,2,Automatic,Yes,Yes,6
Jaguar,F-Type,2.0L Coupe,"Rs. 90,92,578",1997 cc,6,4,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1311 mm,4482 mm,1923 mm,Coupe,2,8,,Digital,Analog,2,Automatic,Yes,Yes,2
Jaguar,F-Type,2.0L Convertible,"Rs. 1,01,44,987",1997 cc,6,4,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1308 mm,4482 mm,1923 mm,Convertible,2,8,113 mm,Digital,Analog,2,Automatic,Yes,Yes,2
Jaguar,F-Type,2.0 Convertible R Dynamic,"Rs. 1,04,19,200",1997 cc,8,4,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1308 mm,4482 mm,1923 mm,Convertible,2,8,113 mm,Digital,Analog,2,Automatic,Yes,Yes,2
Jaguar,F-Type,2.0 Coupe R Dynamic,"Rs. 93,66,433",1997 cc,4,4,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1311 mm,4482 mm,1923 mm,Coupe,2,8,113 mm,Digital,Analog,2,Automatic,Yes,Yes,2
Bmw,M5,Competition,"Rs. 1,54,90,000",4395 cc,8,4,AWD (All Wheel Drive),BS 6,68 litres,Petrol,1473 mm,4956 mm,1903 mm,Sedan,4,8,,Digital,Analog,4,Automatic,Yes,Yes,9
Lexus,Lx 570,V8,"Rs. 2,32,90,000",5700 cc,,8,FWD (Front Wheel Drive),BS IV,93 litres,Diesel,1865 mm,5080 mm,1980 mm,SUV,4,6,,Digital,Analog,7,Automatic,Yes,Yes,10
Ferrari,458 Spider,V8,"Rs. 4,33,67,500",3902 cc,8,4,AWD (All Wheel Drive),BS IV,86 litres,Petrol,1211 mm,4568 mm,1952 mm,"Coupe, Convertible",2,7,,Digital,Digital,2,Automatic,Yes,Yes,2
Maruti Suzuki R,Wagon,Vxi,"Rs. 4,79,000",998 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,1
Maruti Suzuki R,Wagon,Vxi Ags,"Rs. 5,26,000",998 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Automatic,Yes,Yes,1
Maruti Suzuki R,Wagon,1.2L Zxi,"Rs. 5,48,000",1197 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1620 mm,3655 mm,1675 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki R,Wagon,Lxi,"Rs. 4,34,000",998 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,1
Maruti Suzuki R,Wagon,1.2L Vxi,"Rs. 5,13,501",1197 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,1
Maruti Suzuki R,Wagon,1.2L Vxi Ags,"Rs. 5,60,500",1197 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Automatic,Yes,Yes,1
Maruti Suzuki R,Wagon,1.2L Zxi Ags,"Rs. 5,94,800",1197 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Automatic,Yes,Yes,2
Maruti Suzuki R,Wagon,Lxi (O),"Rs. 4,41,000",998 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki R,Wagon,Vxi (O),"Rs. 4,86,001",998 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki R,Wagon,1.2L Vxi (O),"Rs. 5,20,500",1197 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Maruti Suzuki R,Wagon,1.2L Vxi Ags (O),"Rs. 5,67,500",1197 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Automatic,Yes,Yes,2
Maruti Suzuki R,Wagon,Vxi Ags (O),"Rs. 5,33,000",998 cc,3,4,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Automatic,Yes,Yes,2
Maruti Suzuki R,Wagon,Lxi Cng,"Rs. 5,00,500",998 cc,3,4,FWD (Front Wheel Drive),BS IV,32 litres,CNG,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,1
Maruti Suzuki R,Wagon,Lxi (O) Cng,"Rs. 5,07,500",998 cc,3,4,FWD (Front Wheel Drive),BS IV,32 litres,CNG,1675 mm,3655 mm,1620 mm,Hatchback,5,5,,Digital,Analog,5,Manual,Yes,Yes,2
Tata,Tiago Nrg,1.2L Revotron,"Rs. 5,94,993",1199 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1587 mm,3793 mm,1665 mm,Crossover,5,5,180 mm,Digital,Analog,5,Manual,Yes,Yes,2
Tata,Tiago Nrg,1.05L Revotorq,"Rs. 6,89,993",1047 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Diesel,1587 mm,3793 mm,1665 mm,Crossover,5,5,180 mm,Digital,Analog,5,Manual,Yes,Yes,2
Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,3,4,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1587 mm,3793 mm,1665 mm,Crossover,5,5,180 mm,Digital,Analog,5,AMT,Yes,Yes,2
Mahindra,Nuvosport,N4,"Rs. 7,97,802",1493 cc,3,4,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,5,5,180 mm,Digital,Analog,7,Manual,,,
Mahindra,Nuvosport,N6,"Rs. 9,05,642",1493 cc,3,4,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,5,5,180 mm,Digital,Analog,7,Manual,Yes,Yes,2
Mahindra,Nuvosport,N8,"Rs. 9,84,818",1493 cc,3,4,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,5,5,180 mm,Digital,Analog,7,Manual,Yes,Yes,2
Mahindra,Nuvosport,N4 +,"Rs. 8,32,415",1493 cc,3,4,FWD (Front Wheel Drive),BS IV,,Diesel,1870 mm,3985 mm,1850 mm,SUV,5,5,,Digital,Analog,7,Manual,Yes,Yes,2
Mahindra,Nuvosport,N6 Amt,"Rs. 9,72,359",1493 cc,3,4,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,5,5,180 mm,Digital,Analog,7,Automatic,Yes,Yes,2
Mahindra,Nuvosport,N8 Amt,"Rs. 10,48,603",1493 cc,3,4,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,5,5,180 mm,Digital,Analog,7,Automatic,Yes,Yes,2
Nissan,Kicks,Xl Petrol,"Rs. 9,55,000",1498 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Petrol,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,2
Nissan,Kicks,Xv Petrol,"Rs. 10,95,000",1498 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Petrol,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,2
Nissan,Kicks,Xl Diesel,"Rs. 11,09,000",1461 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Diesel,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,2
Nissan,Kicks,Xv Diesel,"Rs. 12,51,000",1461 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Diesel,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,2
Nissan,Kicks,Xv Premium,"Rs. 13,69,000",1461 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Diesel,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,2
Nissan,Kicks,Xv Premium (O),"Rs. 14,65,000",1461 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Diesel,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,2
Nissan,Kicks,Xv Premium (O) Dual Tone,"Rs. 14,65,000",1461 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Diesel,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,7
Nissan,Kicks,Xe Diesel,"Rs. 9,89,000",1461 cc,4,,RWD (Rear Wheel Drive),BS 6,50 litres,Diesel,1651 mm,4384 mm,1813 mm,SUV,5,6,210 mm,Yes,Yes,5,Manual,Yes,Yes,2
Tata,Winger,15S,"Rs. 12,05,000",2200 cc,4,,FWD (Front Wheel Drive),BS 6,60 litres,Diesel,2670 mm,5458 mm,1905 mm,MUV,5,5,180 mm,Analog,Analog,16,Manual,,,
Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,4,4,FWD (Front Wheel Drive),BS IV,50 litres,Hybrid,1455 mm,4885 mm,1840 mm,Sedan,4,,,Digital,Analog,5,Automatic,Yes,Yes,9
Audi,A5,Sportback,"Rs. 60,61,200",1968 cc,4,,FWD (Front Wheel Drive),BS IV,,Diesel,1386 mm,4733 mm,1843 mm,Sedan,4,7,,Yes,Digital,5,Automatic,Yes,Yes,6
Land Rover,Discovery,3.0 Hse Diesel,"Rs. 1,02,05,494",2993 cc,6,4,4WD,BS IV,85 litres,Diesel,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,6,4,4WD,BS IV,85 litres,Diesel,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover,Discovery,3.0 Hse Petrol,"Rs. 84,33,741",2995 cc,6,4,4WD,BS IV,89 litres,Petrol,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover,Discovery,3.0 Se Petrol,"Rs. 80,77,550",2995 cc,6,4,4WD,BS IV,89 litres,Petrol,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover,Discovery,3.0 S Diesel,"Rs. 88,77,094",2993 cc,6,4,4WD,BS IV,85 litres,Diesel,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover,Discovery,3.0 S Petrol,"Rs. 76,93,664",2995 cc,6,4,4WD,BS IV,89 litres,Petrol,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover,Discovery,3.0 Hse Luxury Diesel,"Rs. 1,08,61,088",2993 cc,6,4,4WD,BS IV,85 litres,Diesel,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Land Rover,Discovery,3.0 Hse Luxury Petrol,"Rs. 89,37,846",2995 cc,6,4,4WD,BS IV,89 litres,Petrol,1846 mm,4988 mm,2200 mm,SUV,5,8,,Digital,Analog,7,Automatic,Yes,Yes,8
Lexus,Ls 500H,Luxury,"Rs. 1,82,21,000",3456 cc,6,4,AWD (All Wheel Drive),BS IV,82 litres,Hybrid,1450 mm,5235 mm,1900 mm,SUV,4,,,Digital,Analog,5,Automatic,Yes,Yes,14
Lexus,Ls 500H,Ultra Luxury,"Rs. 1,87,36,000",3456 cc,6,4,AWD (All Wheel Drive),BS IV,82 litres,Hybrid,1450 mm,5235 mm,1900 mm,SUV,4,,,Digital,Analog,5,Automatic,Yes,Yes,14
Lexus,Ls 500H,Distinct,"Rs. 1,93,71,000",3456 cc,6,4,AWD (All Wheel Drive),BS IV,82 litres,Hybrid,1450 mm,5235 mm,1900 mm,SUV,4,,,Digital,Analog,5,Automatic,Yes,Yes,14
Rolls-Royce,Rolls-Royce Phantom,Sedan,"Rs. 9,50,00,000",6749 cc,12,4,RWD (Rear Wheel Drive),BS IV,100 litres,Petrol,1638 mm,5842 mm,1990 mm,Sedan,4,8,164 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Rolls-Royce,Rolls-Royce Phantom,Ewb,"Rs. 7,54,00,000",6749 cc,12,4,RWD (Rear Wheel Drive),BS IV,100 litres,Petrol,1640 mm,6092 mm,1990 mm,Sedan,4,8,164 mm,Digital,Analog,5,Automatic,Yes,Yes,6
Fiat,Punto Evo,Dynamic 1.2,"Rs. 5,35,562",1172 cc,4,4,FWD (Front Wheel Drive),BS IV,45 litres,Petrol,1525 mm,3989 mm,1687 mm,Hatchback,5,5,185 mm,Digital,Analog,5,Manual,Yes,Yes,
Fiat,Punto Evo,Active Multijet 1.3,"Rs. 6,31,292",1172 cc,4,4,FWD (Front Wheel Drive),BS IV,45 litres,Diesel,1525 mm,3989 mm,1687 mm,Hatchback,5,,185 mm,Analog,Analog,5,Manual,Yes,Yes,1
Fiat,Punto Evo,Dynamic Multijet 1.3,"Rs. 6,92,655",1248 cc,4,4,FWD (Front Wheel Drive),BS IV,45 litres,Diesel,1525 mm,3989 mm,1687 mm,Hatchback,5,,185 mm,Digital,Analog,5,Manual,Yes,Yes,
Fiat,Punto Evo,Emotion Multijet 1.3,"Rs. 7,47,774",1248 cc,4,4,FWD (Front Wheel Drive),BS IV,45 litres,Diesel,1525 mm,3989 mm,1687 mm,Hatchback,5,5,185 mm,Digital,Analog,5,Manual,Yes,,2
Toyota,Yaris,J,"Rs. 9,40,000",1496 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,6,152 mm,Yes,Analog,5,Manual,Yes,Yes,7
Toyota,Yaris,G,"Rs. 10,55,000",1496 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,6,152 mm,Digital,"Analog, Digital",5,Manual,Yes,Yes,7
Toyota,Yaris,V,"Rs. 11,74,000",1498 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,6,152 mm,Digital,"Analog, Digital",5,Manual,Yes,Yes,7
Toyota,Yaris,Vx Cvt,"Rs. 14,18,000",1496 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,7,152 mm,Digital,"Analog, Digital",5,Automatic,Yes,Yes,7
Toyota,Yaris,G Cvt,"Rs. 11,75,000",1496 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,7,152 mm,Digital,"Analog, Digital",5,Automatic,Yes,Yes,7
Toyota,Yaris,J Cvt,"Rs. 10,10,000",1496 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,7,152 mm,Yes,Analog,5,Automatic,Yes,Yes,7
Toyota,Yaris,V Cvt,"Rs. 12,94,000",1496 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,7,152 mm,Digital,"Analog, Digital",5,Automatic,Yes,Yes,7
Toyota,Yaris,Vx,"Rs. 12,96,000",1496 cc,4,4,FWD (Front Wheel Drive),BS IV,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,6,152 mm,Digital,"Analog, Digital",5,Manual,Yes,Yes,7
